STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PL,Poland,2022,,6.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PL,Poland,2023,,6.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PL,Poland,2024,,6.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1986,,17.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1987,,14.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1988,,12.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1989,,10.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1990,,8.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1991,,7.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1992,,7.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1993,,10.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1994,,12.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1995,,12.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1996,,13.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1997,,11.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1998,,7.6,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,1999,,7.3,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2000,,6.3,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2001,,6.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2002,,7.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2003,,10.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2004,,10.7,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2005,,13.2,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2006,,13.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2007,,13.9,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2008,,13.3,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2009,,15.6,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2010,,18.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2011,,22.2,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2012,,27.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2013,,29.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2014,,25.4,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2015,,22.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2016,,20.9,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2017,,16.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2018,,14.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2019,,12.6,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2020,,15.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2021,,15.6,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2022,,13.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2023,,14.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,PT,Portugal,2024,,14.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,1997,,12.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,1998,,12.1,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,1999,,12.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2000,,13.6,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2001,,12.9,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2002,,15.5,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2003,,14.0,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2004,,15.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2005,,13.7,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2006,,14.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2007,,12.9,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2008,,11.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2009,,13.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2010,,14.9,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2011,,15.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2012,,15.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2013,,15.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2014,,15.6,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2015,,14.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2016,,13.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2017,,11.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2018,,10.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2019,,10.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2020,,11.6,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2021,,13.1,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2022,,14.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2023,,13.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RO,Romania,2024,,14.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2010,,38.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2011,,42.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2012,,42.3,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2013,,41.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2014,,37.2,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2015,,34.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2016,,29.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2017,,26.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2018,,24.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2019,,21.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2020,,20.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2021,,19.7,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2022,,17.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2023,,18.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,RS,Serbia,2024,,16.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,1995,,14.3,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,1996,,16.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,1997,,17.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,1998,,13.8,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,1999,,12.3,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2000,,7.6,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2001,,8.4,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2002,,9.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2003,,10.6,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2004,,14.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2005,,16.4,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2006,,15.8,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2007,,13.9,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2008,,14.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2009,,18.3,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2010,,18.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2011,,16.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2012,,17.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2013,,17.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2014,,16.7,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2015,,14.9,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2016,,13.6,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2017,,12.9,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2018,,12.3,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2019,,13.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2020,,16.6,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2021,,17.5,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,TOTAL,All ISCED 2011 levels,SE,Sweden,2022,,15.3,,,,,
